Id|Sponsor|Status|Start|Completion|Type|Submission|Conditions|Interventions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01823185|Dammam University|Unknown status|Mar 2013|Mar 2016|Interventional|Mar 2013|Cardiovascular Diseases,Coronary Artery Disease,Myocardial Ischemia,Coronary Disease,Myocardial Infarction,Heart Diseases,Thrombosis,Embolism,Vascular Diseases,Angina Pectoris,Infarction,Chest Pain|Clopidogrel,Ticagrelor,Prasugrel Hydrochloride,,,,,,,,,,,,,,,,,,,,,,
NCT01828320|University of California, Berkeley|Completed|Mar 2013|Dec 2018|Interventional|Apr 2013|Sleep Deprivation|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01825382|University of Colorado Denver School of Medicine Barbara Davis Center|Completed|Dec 2012|Nov 2013|Interventional|Jan 2013|Diabetes Mellitus|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01824745|City of Hope Medical Center|Active, not recruiting|Jul 2013|Dec 2021|Interventional|Apr 2013|Breast Neoplasms|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01827332|Medical University of South Carolina|Completed|Mar 2013|Jul 2016|Interventional|Apr 2013|Marijuana Abuse|Oxytocin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01820624|Paolo Caimi, MD|Completed|Apr 2013|Nov 2015|Interventional|Mar 2013|Leukemia|Tretinoin,Lithium Carbonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01826812|Johns Hopkins University|Completed|Apr 2013|Nov 2015|Observational|Apr 2013|Dry Eye Syndromes,Keratoconjunctivitis Sicca|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01825473|University of Virginia|Unknown status|Sep 2012|Jun 2014|Interventional|Mar 2013|Gastroesophageal Reflux,Apnea,Bradycardia|Erythromycin,Erythromycin Estolate,Erythromycin Ethylsuccinate,Erythromycin stearate,Phenobarbital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01826968|General Hospital Of Pyrgos|Completed|Jan 2013|Mar 2014|Interventional|Mar 2013|Pulmonary Atelectasis,Hypoxia,Hypercapnia|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01829945|Laval University|Completed|Oct 2009|Feb 2011|Observational|Apr 2013|Metabolic Syndrome,Syndrome|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01827722|Valley Retina Institute|Unknown status|May 2013|Dec 2016|Interventional|Apr 2013|Macular Edema,Retinal Vein Occlusion|Dexamethasone,Dexamethasone acetate,Ranibizumab,BB 1101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01822418|Central Institute of Mental Health, Mannheim|Completed|Jan 2013|Dec 2015|Interventional|Mar 2013|Disease,Schizophrenia,Psychotic Disorders|S 20098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01820325|Novartis Pharmaceuticals|Terminated|Sep 2013|Jun 2014|Interventional|Mar 2013|Lung Neoplasms,Carcinoma|Paclitaxel,Carboplatin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01829802|Pedro Cahn|Unknown status|May 2014|Oct 2017|Interventional|Apr 2013||Ritonavir,Atazanavir Sulfate,Raltegravir Potassium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01824212|North Karelia Central Hospital|Completed|Nov 2013|Mar 2016|Observational|Mar 2013|Ventricular Fibrillation|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01820546|Ankara University|Completed|Jan 2013|Jan 2016|Observational|Mar 2013|Multiple Myeloma,Neoplasms|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01823237|Emory University|Suspended|Feb 2013|Jul 2022|Interventional|Mar 2013|Dystonia,Dystonic Disorders|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01824589|Advanced Circulatory Systems|Terminated|Aug 2012||Interventional|Mar 2013|Brain Injuries,Craniocerebral Trauma,Wounds and Injuries|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01823549|Ohio State University Comprehensive Cancer Center|Unknown status|Oct 2011|Jun 2020|Observational|Mar 2013|Breast Neoplasms|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01828840|Hadassah Medical Organization|Unknown status|Apr 2014||Interventional|Jan 2013||Fentanyl,Morphine,Methadone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01825135|RML Specialty Hospital|Completed|Mar 2011|Aug 2016|Interventional|Mar 2013|Muscle Weakness|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01822041|Aragon Pharmaceuticals, Inc.|Completed|Mar 2013|Jun 2013|Interventional|Feb 2013||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01821170|University Hospital, Bordeaux|Completed|Apr 2013|Apr 2016|Interventional|Mar 2013||Methylphenidate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01824056|Chang Gung Memorial Hospital|Completed|Aug 2010|Jul 2013|Interventional|Mar 2013|Parkinson Disease,Parkinsonian Disorders|Fluorodeoxyglucose F18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01827631|GlaxoSmithKline|Completed|May 2013|Jun 2013|Interventional|Apr 2013|Crohn Disease|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01826955|Gachon University Gil Medical Center|Completed|Apr 2013|Jul 2014|Observational [Patient Registry]|Feb 2013|Pneumoperitoneum|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01821950|Brigham and Women's Hospital|Completed|Sep 2013|Apr 2015|Interventional|Mar 2013|Substance-Related Disorders|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01828216|Chinese University of Hong Kong|Completed|Jan 2013|Sep 2014|Interventional|Apr 2013||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01823978|Bellicum Pharmaceuticals|Completed|Apr 2013|Sep 2017|Interventional|Mar 2013|Prostatic Neoplasms|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01828060|Natural Immune Systems Inc|Completed|Apr 2013||Interventional|Apr 2013||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01822210|St. Olavs Hospital|Completed|Jan 2013|May 2016|Interventional|Mar 2013|Stomach Neoplasms|Botulinum Toxins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01823757|Taichung Veterans General Hospital|Unknown status|Apr 2013|Dec 2015|Observational|Mar 2013||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01824004|Chonnam National University Hospital|Completed|Apr 2009|Jun 2012|Interventional|Mar 2013|Stomach Neoplasms|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01828047|Gabriele Baldini, MD, MSc, Assistant Professor|Completed|Nov 2013|Nov 2014|Observational|Oct 2012|Inflammatory Bowel Diseases|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01825174|University Hospital Heidelberg|Completed|Jun 2006|Jun 2008|Interventional|Apr 2013|Overweight|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01829763|Assistance Publique Hopitaux De Marseille|Unknown status|Apr 2013|Nov 2015|Interventional|Apr 2013|Muscle Spasticity|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01826604|St. Louis University|Completed|Jan 2013|Sep 2014|Interventional|Apr 2013|Obesity|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01823809|University Medical Center Groningen|Terminated|Nov 2011|Oct 2016|Interventional|Mar 2013|Coronary Artery Disease,Myocardial Ischemia,Coronary Disease|Adenosine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01829854|University of Malaya|Unknown status|Jun 2012|Jun 2014|Observational|Apr 2013|Apnea,Sleep Apnea Syndromes,Sleep Apnea|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01828099|Novartis Pharmaceuticals|Active, not recruiting|Jul 2013|Dec 2023|Interventional|Apr 2013|Lung Neoplasms,Carcinoma|Carboplatin,Pemetrexed,Ceritinib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01821053|Odense University Hospital|Completed|Jun 2013|Oct 2015|Observational|Mar 2013|Pre-Eclampsia,Diabetes Mellitus|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01829074|Respiratory Technology Corporation|Unknown status|Apr 2013|Dec 2013|Observational|Apr 2013|Gastroesophageal Reflux,Laryngopharyngeal Reflux|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01828684|Bradley Katz|Completed|Mar 2013|Feb 2014|Interventional|Apr 2013|Migraine Disorders,Photophobia,Headache|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01826006|Catholic University of the Sacred Heart|Unknown status|Apr 2014||Interventional|Mar 2013|Myocardial Infarction,Infarction|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01822899|GlaxoSmithKline|Completed|Apr 2013|Oct 2013|Interventional|Mar 2013|Lung Diseases,Pulmonary Disease|Fluticasone,Xhance,Bromides,Salmeterol Xinafoate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01824628|Centre hospitalier de l'Université de Montréal (CHUM)|Completed|Mar 2013|Nov 2013|Observational|Apr 2013|HIV Seropositivity|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01824329|University of Michigan|Completed|Jun 2006|Aug 2014|Interventional|Mar 2013|Urinary Bladder Neoplasms,Carcinoma|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01827930|Institut Bergonié|Terminated|Jul 2009|Jan 2017|Interventional|Nov 2012|Leukemia|Imatinib Mesylate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01822080|Bayer|Completed|Mar 2013|Nov 2015|Interventional|Mar 2013|Endometriosis|Dienogest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01821820|Appalachian State University|Completed|Mar 2013|Jul 2014|Interventional|Mar 2013|Immune System Diseases,Inflammation|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01823705|Medtronic Corporate Technologies and New Ventures|Completed|Mar 2013|Jan 2017|Interventional|Mar 2013|Obesity|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01829776|Oregon Health and Science University|Completed|Apr 2013|Sep 2014|Interventional|Apr 2013|Multiple Sclerosis,Sclerosis|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01826708|University Hospital, Montpellier|Unknown status|Oct 2011|Apr 2015|Interventional|Mar 2012|Translocation|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01829906|Norwegian University of Science and Technology|Terminated|Aug 2013|Aug 2014|Interventional|Apr 2013|Obesity,Weight Loss|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01825486|Changhua Christian Hospital|Completed|Aug 2005|Jul 2007|Observational|Apr 2013|Stroke|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01821781|Washington University School of Medicine|Recruiting|Mar 2013|Mar 2024|Interventional|Mar 2013|DiGeorge Syndrome,Chediak-Higashi Syndrome,Granulomatous Disease,Lymphohistiocytosis,Wiskott-Aldrich Syndrome,Agammaglobulinemia,Autoimmune Lymphoproliferative Syndrome,Lymphoproliferative Disorders,Severe Combined Immunodeficiency,Immunologic Deficiency Syndromes,Common Variable Immunodeficiency,Disease,Syndrome|Fludarabine,Melphalan,Alemtuzumab,Thiotepa,,,,,,,,,,,,,,,,,,,,
NCT01820247|Zhu Weiming|Unknown status|Dec 2012|Sep 2013|Interventional|Mar 2013|Crohn Disease|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01826019|Hamilton Health Sciences Corporation|Completed|Aug 2014|Feb 2019|Interventional|Mar 2013|Cardiovascular Diseases|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01829633|Martina Hansen's Hospital|Completed|Mar 2012|Jul 2017|Observational|Apr 2013|Rotator Cuff Injuries|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01820988|Maastricht University Medical Center|Completed|May 2013|Dec 2015|Observational|Mar 2013|Sarcopenia|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01828424|Benno Rehberg-Klug|Completed|Jun 2013|Jun 2017|Observational|Apr 2013|Pain|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01823835|Genentech, Inc.|Terminated|Dec 2014|Mar 2020|Interventional|Mar 2013|Breast Neoplasms|Palbociclib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01823380|University Hospital, Montpellier|Completed|Sep 2012|Sep 2015|Interventional|Mar 2013|Motor Neuron Disease,Amyotrophic Lateral Sclerosis,Sclerosis|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01823172|Mayo Clinic|Completed|Apr 2013|Nov 2013|Interventional|Mar 2013|Melanoma|Methylene Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01827813|TC Erciyes University|Completed|Jun 2007|Feb 2013|Interventional|Apr 2013|Prostatic Neoplasms|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01825525|Cambridge University Hospitals NHS Foundation Trust|Completed|Aug 2012|Apr 2013|Interventional|Apr 2013|Arrhythmias|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01828307|St. Louis University|Completed|Apr 2013|Mar 2019|Interventional|Apr 2013|Substance-Related Disorders|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01821768|Washington University School of Medicine|Terminated|Apr 2013|Jul 2018|Interventional|Mar 2013|Breast Neoplasms|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01828892|Jinling Hospital, China|Unknown status|Mar 2014|Dec 2017|Interventional|Apr 2013|Digestive System Fistula,Fistula|Anti-Bacterial Agents,Vancomycin,Meropenem,Ceftazidime,Cefotaxime,Cefoxitin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01827956|Institut Bergonié|Completed|Oct 2009|Jun 2011|Observational|Nov 2012|Carcinoma|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01829360|University of Kansas|Completed|Mar 2013|Aug 2018|Interventional|Mar 2013|Language Disorders,Specific Language Disorder|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01827098|University of Michigan|Active, not recruiting|Oct 2012|Jun 2022|Interventional|Jan 2013|Dental Pulp Necrosis,Tooth Diseases,Necrosis|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01821755|Vrije Universiteit Brussel|Unknown status|Jan 2011|May 2013|Interventional|Feb 2013||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01823692|Isfahan University of Medical Sciences|Completed|Sep 2011|Sep 2011|Interventional|Mar 2013|Fractures,Radius Fractures|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01824537|McGill University|Recruiting|Sep 2013|Aug 2023|Interventional|Apr 2013|Infections,Papillomavirus Infections|Vaccines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01827358|National Institute of Allergy and Infectious Diseases (NIAID)|Completed|Apr 2014|Jun 2016|Interventional|Apr 2013|Staphylococcal Infections,Critical Illness|Calcium,Mupirocin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01824966|University Hospital, Gasthuisberg|Completed|Mar 2012|Dec 2012|Observational|Apr 2013|Adenocarcinoma|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01821313|Nationwide Children's Hospital|Completed|Sep 2012|Apr 2013|Interventional|Mar 2013|Obesity,Pediatric Obesity,Inflammation|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01824355|Ascensia Diabetes Care|Completed|Mar 2013|Mar 2013|Interventional|Apr 2013||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01826747|Universitaire Ziekenhuizen Leuven|Completed|Apr 2011|Jun 2016|Interventional|Feb 2013|Infertility|Progesterone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01826292|University of California, Davis|Withdrawn|Nov 2012|Nov 2015|Observational|Apr 2013||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01822691|H. Lee Moffitt Cancer Center and Research Institute|Completed|Jul 2013|Feb 2015|Interventional|Mar 2013|Preleukemia,Myelodysplastic Syndromes,Syndrome|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01827852|Hoffmann-La Roche|Completed|Mar 2013|May 2017|Observational|Apr 2013|Adenocarcinoma|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01823744|Nestlé|Completed|Mar 2013|Jun 2014|Interventional|Mar 2013||Micronutrients,Trace Elements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01820572|Bristol-Myers Squibb|Completed|Mar 2013|Oct 2019|Interventional|Mar 2013||Cyclosporine,Abatacept,Tacrolimus,Cyclosporins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01821040|Mundipharma Research Limited|Terminated|Mar 2013|Apr 2014|Interventional|Mar 2013|Polymyalgia Rheumatica,Giant Cell Arteritis|Prednisone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01824784|Topcon Medical Systems, Inc.|Completed|Feb 2013|Nov 2013|Observational|Apr 2013||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01822249|Edison Pharmaceuticals Inc|Completed|Jan 2013|Jan 2014|Interventional|Mar 2013|Rett Syndrome,Syndrome|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01822340|Hanmi Pharmaceutical Company Limited|Completed|Oct 2011|Feb 2016|Interventional|Mar 2013|Dwarfism,Endocrine System Diseases|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01825031|Anna Griffiths, MRC|Completed|Jun 2013|Mar 2016|Interventional|Jan 2013|Acquired Immunodeficiency Syndrome,HIV Infections|Azithromycin,Isoniazid,Raltegravir Potassium,Fluconazole,Albendazole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01828853|Hadassah Medical Organization|Unknown status|Apr 2013|Dec 2013|Observational [Patient Registry]|Jan 2013||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01821573|Assistance Publique - Hôpitaux de Paris|Completed|Jul 2013|May 2019|Interventional|Mar 2013||Botulinum Toxins,abobotulinumtoxinA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01826890|King's College Hospital NHS Trust|Completed|May 2013|Mar 2018|Interventional|Apr 2013|Pulmonary Heart Disease|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01821456|University Hospital of Cologne|Recruiting|Jan 1995|Dec 2050|Observational|Mar 2013|Neoplasms,Hematologic Neoplasms,Neutropenia|Antiviral Agents,Anti-Infective Agents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01821937|Boehringer Ingelheim|Completed|Mar 2013|May 2013|Interventional|Mar 2013||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01829373|Edward Hirschowitz|Completed|Oct 2011|Feb 2013|Interventional|Apr 2013|Lung Neoplasms|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01824342|Amgen|Completed|Jan 2011|Feb 2014|Interventional|Apr 2013|Prostatic Neoplasms|Denosumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01827995|Karolinska Institutet|Completed|Apr 2013|Jun 2014|Interventional|Apr 2013||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01821885|Basque Health Service|Completed|Apr 2012|Jan 2015|Interventional|Mar 2013||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01823497|Medical College of Wisconsin|Completed|Apr 2013|Mar 2019|Interventional|Mar 2013||Morphine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01828398|University Hospital of Ferrara|Completed|Nov 2011|Nov 2013|Interventional|Apr 2013|Stroke|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01822600|National Cheng-Kung University Hospital|Completed|Jan 2010|Aug 2011|Interventional|Mar 2013|Peptic Ulcer,Peptic Ulcer Hemorrhage,Hypoalbuminemia,Ulcer,Hemorrhage|Omeprazole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01821222|University of Copenhagen|Completed|Feb 2009|Apr 2010|Interventional|Mar 2013||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01824498|USDA Grand Forks Human Nutrition Research Center|Completed|Jan 2004|Nov 2010|Interventional|Apr 2013|Breast Neoplasms|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01829477|Takeda|Terminated|Apr 2013|Feb 2014|Interventional|Apr 2013|Diabetes Mellitus|Glimepiride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01825421|Yale University|Withdrawn|Oct 2014|Jun 2016|Interventional|Apr 2013|Sepsis,Toxemia,Neonatal Sepsis|Anti-Bacterial Agents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01824862|Hospital Juarez de Mexico|Completed|Jan 2013|Jul 2013|Observational [Patient Registry]|Mar 2013|Macular Edema,Retinal Diseases,Diabetic Retinopathy,Hypersensitivity,Edema|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01827033|Johns Hopkins University|Terminated|Mar 2013|Jun 2013|Interventional|Mar 2013||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01825915|Medway NHS Foundation Trust|Unknown status|Sep 2010|May 2013|Interventional|Apr 2013||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01825161|AO Foundation, AO Spine|Completed|Aug 2013|Dec 2019|Observational|Mar 2013|Neoplasms|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01828021|MacroGenics|Completed|Mar 2013|Apr 2017|Interventional|Mar 2013|Breast Neoplasms|Margetuximab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01824524|Xian-Janssen Pharmaceutical Ltd.|Completed|Dec 2011|Aug 2012|Interventional|Apr 2013||Hydromorphone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01820169|Hoffmann-La Roche|Terminated|Apr 2013|Dec 2013|Interventional|Mar 2013|Diabetes Mellitus|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01829100|Rutgers University|Completed|Sep 2009|Jun 2012|Interventional|Apr 2013|Disease,Anxiety Disorders,Depressive Disorder,Depression|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01824147|Goethe University|Completed|Aug 2013|Aug 2015|Observational|Mar 2013||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01825655|Virginia Commonwealth University|Terminated|Sep 2014|Nov 2017|Interventional|Mar 2013|Pruritus|Cetirizine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01822262|Chengyi Sun|Unknown status|Jan 2011|Dec 2020|Interventional|Mar 2013|Gallstones|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01825980|Novartis Pharmaceuticals|Completed|Mar 2013|Dec 2014|Interventional|Apr 2013|Hepatitis A,Hepatitis C,Hepatitis|Ritonavir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01821079|Pfizer|Completed|Mar 2013|Apr 2013|Interventional|Mar 2013||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01828086|Novartis Pharmaceuticals|Completed|Jun 2013|Oct 2015|Interventional|Apr 2013|Psoriasis|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01828879|Janssen-Cilag Ltd.,Thailand|Completed|Nov 2007|Dec 2009|Interventional|Mar 2013|Dermatitis|Tacrolimus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01825551|Tehran University of Medical Sciences|Completed|Nov 2012|Nov 2013|Interventional|Mar 2013|Motor Neuron Disease,Amyotrophic Lateral Sclerosis,Sclerosis|Sargramostim,Lenograstim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01821235|University Hospital, Ghent|Completed|Apr 2013|Nov 2013|Interventional|Mar 2013|Neuralgia|Gabapentin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01821716|Laboratorios Leti, S.L.|Completed|Mar 2013|Jan 2014|Interventional|Mar 2013|Rhinitis|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01823393|University Hospital, Montpellier|Terminated|Jan 2013|Oct 2016|Interventional|Mar 2013|Aortic Valve Stenosis|Heparin,Calcium heparin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01821599|University of Sao Paulo|Completed|Jan 2013|Apr 2015|Interventional|Mar 2013||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01826695|Universidad de Granada|Completed|Jan 2014|Jun 2015|Interventional|Mar 2013|Fibromyalgia,Myofascial Pain Syndromes|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01828814|Epicentre|Completed|Jul 2011|Oct 2012|Observational|Mar 2013|Malnutrition,Severe Acute Malnutrition|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01822067|Arkansas Children's Hospital Research Institute|Active, not recruiting|Aug 2012|Oct 2022|Observational|Feb 2013||,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01820104|Xijing Hospital|Completed|Mar 2013|May 2013|Interventional|Mar 2013||Lansoprazole,Dexlansoprazole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01822613|Novartis Pharmaceuticals|Completed|Jul 2013|Jun 2016|Interventional|Mar 2013|Carcinoma,Esophageal Squamous Cell Carcinoma|Paclitaxel,Docetaxel,Irinotecan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01825200|Protein Sciences Corporation|Completed|Mar 2013|May 2013|Interventional|Mar 2013|Influenza|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01822457|Imperial College London|Completed|Aug 2013|Aug 2016|Interventional|Feb 2013|Vascular Diseases,Intermittent Claudication,Peripheral Vascular Diseases,Peripheral Arterial Disease|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01826877|Jonsson Comprehensive Cancer Center|Completed|Jan 2013|May 2021|Interventional|Apr 2013|Carcinoma|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCT01820507|Althaia Xarxa Assistencial Universitària de Manresa|Terminated|Mar 2013|Jan 2015|Interventional|Mar 2013|Respiratory Insufficiency|,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
